angle,time
0.14558,31.33396053314209
0.15287,31.34960103034973
0.15773,31.36738157272339
0.1626,31.383440256118774
0.16748,31.400144338607788
0.17236,31.41603112220764
0.17476,31.43308997154236
0.17965,31.447391510009766
0.1821,31.468485832214355
0.18455,31.483503341674805
0.187,31.50163960456848
0.18945,31.517423629760742
0.18945,31.535678148269653
0.1919,31.55141520500183
0.1919,31.567575693130493
0.1919,31.584223985671997
0.1919,31.600869178771973
0.19186,31.618205785751343
0.18941,31.635295391082764
0.18695,31.65180492401123
0.18695,31.66891622543335
0.1845,31.685338973999023
0.17961,31.702423810958862
0.17716,31.718377590179443
0.17472,31.73524785041809
0.16983,31.751965045928955
0.16496,31.76898193359375
0.16008,31.785558700561523
0.15522,31.803876876831055
0.15035,31.818850994110107
0.14546,31.836503505706787
0.13818,31.85320520401001
0.13333,31.869737148284912
0.12607,31.88560438156128
0.11882,31.90353560447693
0.11399,31.91975426673889
0.10435,31.937385320663452
0.09953,31.953474044799805
0.0899,31.97200894355774
0.08269,31.986636638641357
0.07549,32.00442337989807
0.06829,32.02110147476196
0.0587,32.037527561187744
0.04912,32.05390787124634
0.04194,32.07122254371643
0.03238,32.08707666397095
0.02281,32.105560302734375
0.01565,32.12071990966797
0.00609,32.13817524909973
-0.00107,32.1545205116272
-0.01063,32.174975872039795
-0.02018,32.190218687057495
-0.02734,32.20651698112488
-0.03689,32.22287964820862
-0.04406,32.24067139625549
-0.05362,32.256693840026855
-0.06079,32.27384161949158
-0.06797,32.29056453704834
-0.07755,32.307532787323
-0.08473,32.32442331314087
-0.09192,32.341421604156494
-0.09912,32.35780882835388
-0.10632,32.37378978729248
-0.11353,32.39103651046753
-0.12075,32.40868043899536
-0.12797,32.424959897994995
-0.13279,32.441529512405396
-0.14003,32.45822525024414
-0.14486,32.47627878189087
-0.14969,32.49152755737305
-0.15453,32.506465435028076
-0.15933,32.51978063583374
-0.16418,32.541619539260864
-0.1666,32.55712938308716
-0.17146,32.574294090270996
-0.17389,32.59029674530029
-0.17632,32.607491970062256
-0.17875,32.62402033805847
-0.18118,32.64120149612427
-0.18361,32.6568284034729
-0.18361,32.674558877944946
-0.18357,32.69087195396423
-0.18357,32.70753288269043
-0.18357,32.72527289390564
-0.18357,32.74144744873047
-0.18357,32.75853681564331
